trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.001, 'e': 0.8311042838521256}",30,0,-61.962762252222454,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
186,False,"{'a': 0.001, 'e': 0.8302735949819326}",20,0,-37.73677679269496,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
187,False,"{'a': 0.001, 'e': 0.8294437363854039}",25,8,-80.49990512632378,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
188,False,"{'a': 0.001, 'e': 0.8286147072326806}",20,0,-59.74940180149498,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
189,False,"{'a': 0.001, 'e': 0.8277865066947336}",30,0,-62.27488218749698,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.001, 'e': 0.8269591339433623}",20,0,-43.96906246442294,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
191,False,"{'a': 0.001, 'e': 0.8261325881511938}",20,0,-56.46836200594895,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8253068684916823}",20,8,-107.04460688978286,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 2}",1
193,False,"{'a': 0.001, 'e': 0.8244819741391082}",25,0,-63.15309804978665,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.001, 'e': 0.8236579042685769}",20,0,-30.766222008918923,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
195,False,"{'a': 0.001, 'e': 0.8228346580560184}",20,0,-149.12383160009793,"{0: 8, 1: 2, 2: 7, 3: 2, 4: 1}",0
196,False,"{'a': 0.001, 'e': 0.8220122346781865}",20,0,-33.47465701406044,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
197,False,"{'a': 0.001, 'e': 0.821190633312658}",30,0,-157.99046746585722,"{0: 22, 1: 2, 2: 0, 3: 3, 4: 3}",0
198,False,"{'a': 0.001, 'e': 0.8203698531378311}",25,10,-38.238135914757265,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
199,False,"{'a': 0.001, 'e': 0.8195498933329256}",25,12,-59.435110268571385,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
200,False,"{'a': 0.001, 'e': 0.8187307530779818}",30,0,-51.42995808475939,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
201,False,"{'a': 0.001, 'e': 0.8179124315538594}",25,0,-68.3047643587331,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",1
202,False,"{'a': 0.001, 'e': 0.8170949279422366}",30,12,-32.70798738749701,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
203,False,"{'a': 0.001, 'e': 0.8162782414256099}",20,0,-73.3287542760828,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
204,False,"{'a': 0.001, 'e': 0.8154623711872927}",20,5,-67.35939167880532,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 2}",1
205,False,"{'a': 0.001, 'e': 0.8146473164114145}",25,0,-178.40643518294672,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
206,False,"{'a': 0.001, 'e': 0.8138330762829207}",25,0,-51.74260905260961,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
207,False,"{'a': 0.001, 'e': 0.813019649987571}",25,0,-141.10176737117033,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
208,False,"{'a': 0.001, 'e': 0.812207036711939}",20,8,-60.56470049765422,"{0: 7, 1: 0, 2: 3, 3: 2, 4: 0}",1
209,False,"{'a': 0.001, 'e': 0.8113952356434114}",25,0,-124.09038009031997,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
210,False,"{'a': 0.001, 'e': 0.8105842459701871}",20,12,12.227702814138267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.001, 'e': 0.8097740668812763}",25,0,-117.6366756609062,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.8089646975664998}",35,0,-101.45137135908301,"{0: 25, 1: 2, 2: 6, 3: 1, 4: 1}",0
213,False,"{'a': 0.001, 'e': 0.8081561372164884}",20,0,-27.587175482949895,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
214,False,"{'a': 0.001, 'e': 0.8073483850226815}",20,8,-193.65978062162665,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 4}",1
215,False,"{'a': 0.001, 'e': 0.8065414401773269}",25,0,-87.16843290337171,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
216,False,"{'a': 0.001, 'e': 0.8057353018734796}",25,7,-55.11879432848393,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
217,False,"{'a': 0.001, 'e': 0.8049299693050015}",35,0,-198.97259188936948,"{0: 20, 1: 1, 2: 10, 3: 2, 4: 2}",0
218,False,"{'a': 0.001, 'e': 0.8041254416665596}",25,0,-166.20844086974415,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
219,False,"{'a': 0.001, 'e': 0.8033217181536265}",25,0,-49.855544466574095,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
220,False,"{'a': 0.001, 'e': 0.8025187979624785}",20,0,-33.244427897835735,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
221,False,"{'a': 0.001, 'e': 0.8017166802901953}",25,0,-166.12000689032516,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
222,False,"{'a': 0.001, 'e': 0.8009153643346592}",25,0,-116.23429129774432,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
223,False,"{'a': 0.001, 'e': 0.8001148492945541}",35,0,-67.57467833833101,"{0: 24, 1: 2, 2: 9, 3: 0, 4: 0}",0
224,False,"{'a': 0.001, 'e': 0.7993151343693651}",30,0,-55.65971083218913,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
225,False,"{'a': 0.001, 'e': 0.7985162187593771}",20,0,-130.25691073736485,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
226,False,"{'a': 0.001, 'e': 0.7977181016656743}",20,0,-68.0609331026218,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
227,False,"{'a': 0.001, 'e': 0.7969207822901396}",25,0,-64.11970954940537,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.7961242598354538}",25,0,-73.83034711985272,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
229,False,"{'a': 0.001, 'e': 0.7953285335050939}",20,0,-75.94326111185303,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
230,False,"{'a': 0.001, 'e': 0.794533602503334}",35,0,-138.06227996956207,"{0: 24, 1: 1, 2: 8, 3: 0, 4: 2}",0
231,False,"{'a': 0.001, 'e': 0.7937394660352427}",25,0,-64.24407552950922,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
232,False,"{'a': 0.001, 'e': 0.7929461233066837}",30,0,-71.85261930633204,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
233,False,"{'a': 0.001, 'e': 0.792153573524314}",30,0,-183.80595999529746,"{0: 15, 1: 5, 2: 6, 3: 2, 4: 2}",0
234,False,"{'a': 0.001, 'e': 0.7913618158955839}",35,0,-113.70504026523025,"{0: 24, 1: 4, 2: 4, 3: 2, 4: 1}",0
235,False,"{'a': 0.001, 'e': 0.7905708496287356}",25,0,-101.08279107589786,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
236,False,"{'a': 0.001, 'e': 0.7897806739328027}",25,0,-51.261827268994374,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
237,False,"{'a': 0.001, 'e': 0.7889912880176096}",25,0,-77.13117179369112,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
238,False,"{'a': 0.001, 'e': 0.7882026910937704}",20,0,-58.119475130307535,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
239,False,"{'a': 0.001, 'e': 0.7874148823726879}",25,0,-68.55055232114704,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
240,False,"{'a': 0.001, 'e': 0.7866278610665535}",20,10,-37.73640631134736,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
241,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-145.50621609229734,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
242,False,"{'a': 0.001, 'e': 0.7850561775518295}",20,0,-155.79909109800724,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
243,False,"{'a': 0.001, 'e': 0.7842715137715565}",20,0,-98.61341319280078,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
244,False,"{'a': 0.001, 'e': 0.7834876342628625}",30,9,-49.78847019045143,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
245,False,"{'a': 0.001, 'e': 0.7827045382418681}",20,11,-8.134724722581486,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.001, 'e': 0.7819222249254772}",30,0,-81.6061708927674,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
247,False,"{'a': 0.001, 'e': 0.7811406935313765}",20,8,-111.57371066402759,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 2}",1
248,False,"{'a': 0.001, 'e': 0.7803599432780343}",20,3,-34.08950797082831,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.001, 'e': 0.7795799733847004}",25,0,-105.06022480359545,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
250,False,"{'a': 0.001, 'e': 0.7788007830714049}",25,0,-9.20714459981747,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
251,False,"{'a': 0.001, 'e': 0.7780223715589573}",20,0,-18.07201764745586,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
252,False,"{'a': 0.001, 'e': 0.7772447380689461}",20,9,-21.0339125173804,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
253,False,"{'a': 0.001, 'e': 0.7764678818237378}",30,0,-106.90615032627733,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
254,False,"{'a': 0.001, 'e': 0.775691802046476}",20,0,-2.6627805382613468,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
255,False,"{'a': 0.001, 'e': 0.774916497961081}",25,0,-94.44090731547297,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
256,False,"{'a': 0.001, 'e': 0.7741419687922484}",25,3,-164.29124455905188,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 3}",1
257,False,"{'a': 0.001, 'e': 0.7733682137654491}",20,0,-80.97652191898017,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
258,False,"{'a': 0.001, 'e': 0.772595232106928}",25,0,-60.86653821720659,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
259,False,"{'a': 0.001, 'e': 0.7718230230437034}",25,0,-80.70673442846116,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
260,False,"{'a': 0.001, 'e': 0.7710515858035663}",25,0,-113.23741741545554,"{0: 15, 1: 2, 2: 4, 3: 4, 4: 0}",0
261,False,"{'a': 0.001, 'e': 0.7702809196150792}",30,16,-24.89282306290082,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.001, 'e': 0.7695110237075758}",30,18,-45.1603267215752,"{0: 8, 1: 1, 2: 1, 3: 2, 4: 0}",1
263,False,"{'a': 0.001, 'e': 0.7687418973111603}",35,0,-166.65169118239263,"{0: 22, 1: 2, 2: 8, 3: 1, 4: 2}",0
264,False,"{'a': 0.001, 'e': 0.7679735396567061}",20,0,-80.22778261257054,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
265,False,"{'a': 0.001, 'e': 0.7672059499758557}",20,0,-76.20135777242548,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
266,False,"{'a': 0.001, 'e': 0.7664391275010192}",20,11,-4.03077535991059,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.001, 'e': 0.7656730714653739}",20,0,-22.297491827113863,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
268,False,"{'a': 0.001, 'e': 0.764907781102864}",25,0,-70.07217770858203,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
269,False,"{'a': 0.001, 'e': 0.764143255648199}",25,0,-25.070399751904773,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.001, 'e': 0.7633794943368531}",20,0,-53.44911257991743,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
271,False,"{'a': 0.001, 'e': 0.7626164964050653}",20,0,-90.02339984504891,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
272,False,"{'a': 0.001, 'e': 0.7618542610898376}",25,2,-67.84160970752761,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 1}",1
273,False,"{'a': 0.001, 'e': 0.7610927876289343}",20,14,-30.488018807980207,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.001, 'e': 0.7603320752608821}",30,2,-102.53386720572625,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 2}",1
275,False,"{'a': 0.001, 'e': 0.7595721232249685}",20,7,-22.827810634466385,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
276,False,"{'a': 0.001, 'e': 0.7588129307612413}",20,0,10.530029189288607,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.001, 'e': 0.7580544971105083}",25,0,-195.30288668296384,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
278,False,"{'a': 0.001, 'e': 0.7572968215143355}",30,0,-83.82046458715341,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
279,False,"{'a': 0.001, 'e': 0.7565399032150474}",25,13,-93.418384122543,"{0: 6, 1: 2, 2: 1, 3: 2, 4: 1}",1
280,False,"{'a': 0.001, 'e': 0.7557837414557255}",20,0,-73.64428597225609,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
281,False,"{'a': 0.001, 'e': 0.755028335480208}",25,0,-50.33777086180722,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
282,False,"{'a': 0.001, 'e': 0.754273684533089}",20,0,-116.1601971148373,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
283,False,"{'a': 0.001, 'e': 0.7535197878597172}",25,0,-43.349074097641854,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
284,False,"{'a': 0.001, 'e': 0.7527666447061963}",25,0,-87.71672618040327,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
285,False,"{'a': 0.001, 'e': 0.7520142543193826}",20,0,-43.43251498368181,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
286,False,"{'a': 0.001, 'e': 0.751262615946886}",25,0,-26.775738974225803,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
287,False,"{'a': 0.001, 'e': 0.750511728837068}",25,7,-62.44409314288098,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 0}",1
288,False,"{'a': 0.001, 'e': 0.7497615922390413}",25,0,-32.51043119472223,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
289,False,"{'a': 0.001, 'e': 0.7490122054026693}",25,0,-72.17352524734795,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
290,False,"{'a': 0.001, 'e': 0.7482635675785653}",20,0,-35.43893069813104,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
291,False,"{'a': 0.001, 'e': 0.747515678018091}",20,6,-24.219959623539673,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
292,False,"{'a': 0.001, 'e': 0.7467685359733571}",20,0,-85.3667233021392,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
293,False,"{'a': 0.001, 'e': 0.7460221406972215}",20,0,-68.06548338411768,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
294,False,"{'a': 0.001, 'e': 0.7452764914432887}",30,5,-82.08409604883951,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",1
295,False,"{'a': 0.001, 'e': 0.7445315874659094}",25,0,-214.12758364019655,"{0: 13, 1: 2, 2: 4, 3: 3, 4: 3}",0
296,False,"{'a': 0.001, 'e': 0.7437874280201796}",30,0,-137.79643620972092,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
297,False,"{'a': 0.001, 'e': 0.7430440123619398}",20,0,-130.89383873852807,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
298,False,"{'a': 0.001, 'e': 0.7423013397477743}",20,2,24.984302816932423,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.001, 'e': 0.7415594094350105}",20,0,-157.5131582680645,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
300,False,"{'a': 0.001, 'e': 0.7408182206817179}",30,0,-77.83362814007693,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
301,False,"{'a': 0.001, 'e': 0.7400777727467076}",25,0,-74.60357048059,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.001, 'e': 0.7393380648895319}",30,17,-11.773818383934703,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
303,False,"{'a': 0.001, 'e': 0.7385990963704826}",20,0,-60.13929466844405,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
304,False,"{'a': 0.001, 'e': 0.7378608664505911}",20,0,-117.3761161249572,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
305,False,"{'a': 0.001, 'e': 0.7371233743916278}",20,0,-83.16661208714237,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
306,False,"{'a': 0.001, 'e': 0.7363866194561001}",25,0,-94.00423031137012,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
307,False,"{'a': 0.001, 'e': 0.7356506009072533}",20,10,-3.7246836930602067,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.001, 'e': 0.7349153180090687}",20,0,-124.46599611087744,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",1
309,False,"{'a': 0.001, 'e': 0.7341807700262634}",20,11,-7.961798745990834,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.001, 'e': 0.7334469562242892}",20,0,-118.34068817293888,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
311,False,"{'a': 0.001, 'e': 0.7327138758693325}",20,0,-38.490529977976564,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
312,False,"{'a': 0.001, 'e': 0.7319815282283126}",20,11,-43.89399394607804,"{0: 5, 1: 1, 2: 1, 3: 2, 4: 0}",1
313,False,"{'a': 0.001, 'e': 0.731249912568882}",20,5,-36.31203393749408,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
314,False,"{'a': 0.001, 'e': 0.7305190281594249}",20,0,-84.30640116753239,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
315,False,"{'a': 0.001, 'e': 0.7297888742690568}",20,0,9.50616837886415,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
316,False,"{'a': 0.001, 'e': 0.7290594501676237}",25,0,-118.59657222388081,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
317,False,"{'a': 0.001, 'e': 0.7283307551257017}",20,0,-25.035976570043434,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
318,False,"{'a': 0.001, 'e': 0.7276027884145955}",25,0,-153.95619753647165,"{0: 11, 1: 6, 2: 4, 3: 3, 4: 1}",0
319,False,"{'a': 0.001, 'e': 0.7268755493063382}",20,0,-203.7529749989574,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
320,False,"{'a': 0.001, 'e': 0.7261490370736909}",20,0,-63.092689304468564,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
321,False,"{'a': 0.001, 'e': 0.7254232509901412}",20,2,-78.42044212516947,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
322,False,"{'a': 0.001, 'e': 0.7246981903299029}",30,0,-37.849555592484045,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
323,False,"{'a': 0.001, 'e': 0.7239738543679153}",25,0,-42.541095118747506,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
324,False,"{'a': 0.001, 'e': 0.7232502423798424}",20,0,-79.97679082359141,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
325,False,"{'a': 0.001, 'e': 0.7225273536420722}",25,6,-29.179837760533864,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
326,False,"{'a': 0.001, 'e': 0.7218051874317158}",30,0,-65.15543907238902,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
327,False,"{'a': 0.001, 'e': 0.721083743026607}",25,0,-41.61947710369461,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
328,False,"{'a': 0.001, 'e': 0.7203630197053014}",30,0,-108.29118353329439,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
329,False,"{'a': 0.001, 'e': 0.7196430167470754}",25,0,-38.51890671254792,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
330,False,"{'a': 0.001, 'e': 0.7189237334319262}",20,0,-58.8483052744957,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
331,False,"{'a': 0.001, 'e': 0.7182051690405703}",20,0,-27.217644176557677,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
332,False,"{'a': 0.001, 'e': 0.7174873228544433}",35,0,-68.94277689811486,"{0: 27, 1: 0, 2: 7, 3: 0, 4: 1}",0
333,False,"{'a': 0.001, 'e': 0.716770194155699}",20,11,-60.018576426815365,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
334,False,"{'a': 0.001, 'e': 0.7160537822272085}",20,15,10.622956701431622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.001, 'e': 0.7153380863525599}",35,14,-11.454803438124326,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
336,False,"{'a': 0.001, 'e': 0.7146231058160573}",20,9,-66.51536077560566,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
337,False,"{'a': 0.001, 'e': 0.71390883990272}",20,0,-192.901511315403,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
338,False,"{'a': 0.001, 'e': 0.7131952878982822}",25,13,-60.27229441855268,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
339,False,"{'a': 0.001, 'e': 0.7124824490891918}",20,0,-25.003410797375064,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
340,False,"{'a': 0.001, 'e': 0.7117703227626097}",25,0,-101.24283266933362,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
341,False,"{'a': 0.001, 'e': 0.7110589082064097}",30,0,-122.77503183424008,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 3}",0
342,False,"{'a': 0.001, 'e': 0.7103482047091773}",30,0,-105.08078816971725,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
343,False,"{'a': 0.001, 'e': 0.7096382115602087}",20,0,-49.72551826042093,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
344,False,"{'a': 0.001, 'e': 0.7089289280495107}",20,0,-172.6809331116425,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
345,False,"{'a': 0.001, 'e': 0.7082203534678}",35,0,-60.50289064173541,"{0: 24, 1: 3, 2: 8, 3: 0, 4: 0}",0
346,False,"{'a': 0.001, 'e': 0.7075124871065017}",35,3,-43.73310763026598,"{0: 24, 1: 4, 2: 2, 3: 2, 4: 0}",1
347,False,"{'a': 0.001, 'e': 0.7068053282577494}",20,3,9.227128677951834,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.7060988762143844}",20,5,-68.10138956355499,"{0: 10, 1: 0, 2: 2, 3: 3, 4: 0}",1
349,False,"{'a': 0.001, 'e': 0.7053931302699543}",20,0,-150.9751135142239,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
350,False,"{'a': 0.001, 'e': 0.7046880897187134}",35,0,-94.43727284586637,"{0: 22, 1: 6, 2: 6, 3: 0, 4: 1}",0
351,False,"{'a': 0.001, 'e': 0.7039837538556208}",20,3,-69.4838704794329,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
352,False,"{'a': 0.001, 'e': 0.7032801219763409}",20,0,-145.4827827239358,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
353,False,"{'a': 0.001, 'e': 0.7025771933772416}",30,0,-10.996495953016487,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
354,False,"{'a': 0.001, 'e': 0.701874967355394}",20,0,-19.291304633432674,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
355,False,"{'a': 0.001, 'e': 0.7011734432085724}",20,11,-49.141380390653,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
356,False,"{'a': 0.001, 'e': 0.7004726202352524}",25,0,-51.04442349969235,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
357,False,"{'a': 0.001, 'e': 0.699772497734611}",30,17,-33.77700192712732,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
358,False,"{'a': 0.001, 'e': 0.6990730750065257}",30,0,-125.17673927866748,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
359,False,"{'a': 0.001, 'e': 0.6983743513515736}",25,16,15.785134636183736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.001, 'e': 0.697676326071031}",25,0,-40.633351036378635,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
361,False,"{'a': 0.001, 'e': 0.6969789984668727}",30,10,-64.24320933279935,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
362,False,"{'a': 0.001, 'e': 0.696282367841771}",30,0,-127.46648860882696,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
363,False,"{'a': 0.001, 'e': 0.6955864334990951}",20,5,-30.78478169542067,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
364,False,"{'a': 0.001, 'e': 0.6948911947429106}",20,0,-25.62484393347397,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
365,False,"{'a': 0.001, 'e': 0.6941966508779789}",20,0,-99.51880916066241,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
366,False,"{'a': 0.001, 'e': 0.6935028012097558}",25,3,-114.2173832945562,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 2}",1
367,False,"{'a': 0.001, 'e': 0.6928096450443917}",20,8,-48.1658454636504,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
368,False,"{'a': 0.001, 'e': 0.6921171816887304}",25,0,-67.49345590920656,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
